
PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
9	4		running 	  24	48	0	2	8	16	32	57
10	4		runnable	  15	49	0	3	9	18	36	49
11	4		runnable	  15	41	0	4	10	20	40	41
12	4		runnable	  15	33	0	5	11	22	44	33
13	4		runnable	  15	25	0	6	12	24	48	25

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	148	0	0	0
2	0		sleeping	  0	0	0	148	0	0	0	0
3	4		runnable	  31	10	0	1	7	14	28	66
4	0		runnable	  0	9	0	116	0	0	0	0
5	0		runnable	  0	9	0	116	0	0	0	0
6	0		runnable	  0	9	0	116	0	0	0	0
7	0		runnable	  0	9	0	116	0	0	0	0
8	0		runnable	  0	9	0	116	0	0	0	0
9	4		running 	  25	48	0	2	8	16	32	58
10	4		runnable	  15	50	0	3	9	18	36	50
11	4		runnable	  15	42	0	4	10	20	40	42
12	4		runnable	  15	34	0	5	11	22	44	34
13	4		runnable	  15	26	0	6	12	24	48	26

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	149	0	0	0
2	0		sleeping	  0	0	0	149	0	0	0	0
3	4		runnable	  31	11	0	1	7	14	28	67
4	0		runnable	  0	10	0	117	0	0	0	0
5	0		runnable	  0	10	0	117	0	0	0	0
6	0		runnable	  0	10	0	117	0	0	0	0
7	0		runnable	  0	10	0	117	0	0	0	0
8	0		runnable	  0	10	0	117	0	0	0	0
9	4		running 	  26	48	0	2	8	16	32	59
10	4		runnable	  15	51	0	3	9	18	36	51
11	4		runnable	  15	43	0	4	10	20	40	43
12	4		runnable	  15	35	0	5	11	22	44	35
13	4		runnable	  15	27	0	6	12	24	48	27

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	150	0	0	0
2	0		sleeping	  0	0	0	150	0	0	0	0
3	4		runnable	  31	12	0	1	7	14	28	68
4	0		runnable	  0	11	0	118	0	0	0	0
5	0		runnable	  0	11	0	118	0	0	0	0
6	0		runnable	  0	11	0	118	0	0	0	0
7	0		runnable	  0	11	0	118	0	0	0	0
8	0		runnable	  0	11	0	118	0	0	0	0
9	4		running 	  27	48	0	2	8	16	32	60
10	4		runnable	  15	52	0	3	9	18	36	52
11	4		runnable	  15	44	0	4	10	20	40	44
12	4		runnable	  15	36	0	5	11	22	44	36
13	4		runnable	  15	28	0	6	12	24	48	28

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	151	0	0	0
2	0		sleeping	  0	0	0	151	0	0	0	0
3	4		runnable	  31	13	0	1	7	14	28	69
4	0		runnable	  0	12	0	119	0	0	0	0
5	0		runnable	  0	12	0	119	0	0	0	0
6	0		runnable	  0	12	0	119	0	0	0	0
7	0		runnable	  0	12	0	119	0	0	0	0
8	0		runnable	  0	12	0	119	0	0	0	0
9	4		running 	  28	48	0	2	8	16	32	61
10	4		runnable	  15	53	0	3	9	18	36	53
11	4		runnable	  15	45	0	4	10	20	40	45
12	4		runnable	  15	37	0	5	11	22	44	37
13	4		runnable	  15	29	0	6	12	24	48	29

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	152	0	0	0
2	0		sleeping	  0	0	0	152	0	0	0	0
3	4		runnable	  31	14	0	1	7	14	28	70
4	0		runnable	  0	13	0	120	0	0	0	0
5	0		runnable	  0	13	0	120	0	0	0	0
6	0		runnable	  0	13	0	120	0	0	0	0
7	0		runnable	  0	13	0	120	0	0	0	0
8	0		runnable	  0	13	0	120	0	0	0	0
9	4		running 	  29	48	0	2	8	16	32	62
10	4		runnable	  15	54	0	3	9	18	36	54
11	4		runnable	  15	46	0	4	10	20	40	46
12	4		runnable	  15	38	0	5	11	22	44	38
13	4		runnable	  15	30	0	6	12	24	48	30

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	153	0	0	0
2	0		sleeping	  0	0	0	153	0	0	0	0
3	4		runnable	  31	15	0	1	7	14	28	71
4	0		runnable	  0	14	0	121	0	0	0	0
5	0		runnable	  0	14	0	121	0	0	0	0
6	0		runnable	  0	14	0	121	0	0	0	0
7	0		runnable	  0	14	0	121	0	0	0	0
8	0		runnable	  0	14	0	121	0	0	0	0
9	4		running 	  30	48	0	2	8	16	32	63
10	4		runnable	  15	55	0	3	9	18	36	55
11	4		runnable	  15	47	0	4	10	20	40	47
12	4		runnable	  15	39	0	5	11	22	44	39
13	4		runnable	  15	31	0	6	12	24	48	31

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	154	0	0	0
2	0		sleeping	  0	0	0	154	0	0	0	0
3	4		runnable	  31	16	0	1	7	14	28	72
4	0		runnable	  0	15	0	122	0	0	0	0
5	0		runnable	  0	15	0	122	0	0	0	0
6	0		runnable	  0	15	0	122	0	0	0	0
7	0		runnable	  0	15	0	122	0	0	0	0
8	0		runnable	  0	15	0	122	0	0	0	0
9	4		running 	  31	48	0	2	8	16	32	64
10	4		runnable	  15	56	0	3	9	18	36	56
11	4		runnable	  15	48	0	4	10	20	40	48
12	4		runnable	  15	40	0	5	11	22	44	40
13	4		runnable	  15	32	0	6	12	24	48	32

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	155	0	0	0
2	0		sleeping	  0	0	0	155	0	0	0	0
3	4		runnable	  31	17	0	1	7	14	28	73
4	0		sleeping	  0	15	0	123	0	0	0	0
5	0		sleeping	  0	15	0	123	0	0	0	0
6	0		sleeping	  0	15	0	123	0	0	0	0
7	0		sleeping	  0	15	0	123	0	0	0	0
8	0		sleeping	  0	15	0	123	0	0	0	0
9	4		runnable	  31	1	0	2	8	16	32	65
10	3		running 	  16	0	0	3	9	18	37	56
11	4		runnable	  15	49	0	4	10	20	40	49
12	4		runnable	  15	41	0	5	11	22	44	41
13	4		runnable	  15	33	0	6	12	24	48	33

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	156	0	0	0
2	0		sleeping	  0	0	0	156	0	0	0	0
3	4		runnable	  31	18	0	1	7	14	28	74
4	0		runnable	  0	1	0	124	0	0	0	0
5	0		runnable	  0	1	0	124	0	0	0	0
6	0		runnable	  0	1	0	124	0	0	0	0
7	0		runnable	  0	1	0	124	0	0	0	0
8	0		runnable	  0	1	0	124	0	0	0	0
9	4		runnable	  31	2	0	2	8	16	32	66
10	3		running 	  17	0	0	3	9	18	38	56
11	4		runnable	  15	50	0	4	10	20	40	50
12	4		runnable	  15	42	0	5	11	22	44	42
13	4		runnable	  15	34	0	6	12	24	48	34

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	157	0	0	0
2	0		sleeping	  0	0	0	157	0	0	0	0
3	4		runnable	  31	19	0	1	7	14	28	75
4	0		runnable	  0	2	0	125	0	0	0	0
5	0		runnable	  0	2	0	125	0	0	0	0
6	0		runnable	  0	2	0	125	0	0	0	0
7	0		runnable	  0	2	0	125	0	0	0	0
8	0		runnable	  0	2	0	125	0	0	0	0
9	4		runnable	  31	3	0	2	8	16	32	67
10	3		running 	  18	0	0	3	9	18	39	56
11	4		runnable	  15	51	0	4	10	20	40	51
12	4		runnable	  15	43	0	5	11	22	44	43
13	4		runnable	  15	35	0	6	12	24	48	35

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	158	0	0	0
2	0		sleeping	  0	0	0	158	0	0	0	0
3	4		runnable	  31	20	0	1	7	14	28	76
4	0		runnable	  0	3	0	126	0	0	0	0
5	0		runnable	  0	3	0	126	0	0	0	0
6	0		runnable	  0	3	0	126	0	0	0	0
7	0		runnable	  0	3	0	126	0	0	0	0
8	0		runnable	  0	3	0	126	0	0	0	0
9	4		runnable	  31	4	0	2	8	16	32	68
10	3		running 	  19	0	0	3	9	18	40	56
11	4		runnable	  15	52	0	4	10	20	40	52
12	4		runnable	  15	44	0	5	11	22	44	44
13	4		runnable	  15	36	0	6	12	24	48	36

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	159	0	0	0
2	0		sleeping	  0	0	0	159	0	0	0	0
3	4		runnable	  31	21	0	1	7	14	28	77
4	0		runnable	  0	4	0	127	0	0	0	0
5	0		runnable	  0	4	0	127	0	0	0	0
6	0		runnable	  0	4	0	127	0	0	0	0
7	0		runnable	  0	4	0	127	0	0	0	0
8	0		runnable	  0	4	0	127	0	0	0	0
9	4		runnable	  31	5	0	2	8	16	32	69
10	3		running 	  20	0	0	3	9	18	41	56
11	4		runnable	  15	53	0	4	10	20	40	53
12	4		runnable	  15	45	0	5	11	22	44	45
13	4		runnable	  15	37	0	6	12	24	48	37

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	160	0	0	0
2	0		sleeping	  0	0	0	160	0	0	0	0
3	4		runnable	  31	22	0	1	7	14	28	78
4	0		runnable	  0	5	0	128	0	0	0	0
5	0		runnable	  0	5	0	128	0	0	0	0
6	0		runnable	  0	5	0	128	0	0	0	0
7	0		runnable	  0	5	0	128	0	0	0	0
8	0		runnable	  0	5	0	128	0	0	0	0
9	4		runnable	  31	6	0	2	8	16	32	70
10	3		running 	  21	0	0	3	9	18	42	56
11	4		runnable	  15	54	0	4	10	20	40	54
12	4		runnable	  15	46	0	5	11	22	44	46
13	4		runnable	  15	38	0	6	12	24	48	38

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	161	0	0	0
2	0		sleeping	  0	0	0	161	0	0	0	0
3	4		runnable	  31	23	0	1	7	14	28	79
4	0		runnable	  0	6	0	129	0	0	0	0
5	0		runnable	  0	6	0	129	0	0	0	0
6	0		runnable	  0	6	0	129	0	0	0	0
7	0		runnable	  0	6	0	129	0	0	0	0
8	0		runnable	  0	6	0	129	0	0	0	0
9	4		runnable	  31	7	0	2	8	16	32	71
10	3		running 	  22	0	0	3	9	18	43	56
11	4		runnable	  15	55	0	4	10	20	40	55
12	4		runnable	  15	47	0	5	11	22	44	47
13	4		runnable	  15	39	0	6	12	24	48	39

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	162	0	0	0
2	0		sleeping	  0	0	0	162	0	0	0	0
3	4		runnable	  31	24	0	1	7	14	28	80
4	0		runnable	  0	7	0	130	0	0	0	0
5	0		runnable	  0	7	0	130	0	0	0	0
6	0		runnable	  0	7	0	130	0	0	0	0
7	0		runnable	  0	7	0	130	0	0	0	0
8	0		runnable	  0	7	0	130	0	0	0	0
9	4		runnable	  31	8	0	2	8	16	32	72
10	3		running 	  23	0	0	3	9	18	44	56
11	4		runnable	  15	56	0	4	10	20	40	56
12	4		runnable	  15	48	0	5	11	22	44	48
13	4		runnable	  15	40	0	6	12	24	48	40

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	163	0	0	0
2	0		sleeping	  0	0	0	163	0	0	0	0
3	4		runnable	  31	25	0	1	7	14	28	81
4	0		sleeping	  0	7	0	131	0	0	0	0
5	0		sleeping	  0	7	0	131	0	0	0	0
6	0		sleeping	  0	7	0	131	0	0	0	0
7	0		sleeping	  0	7	0	131	0	0	0	0
8	0		sleeping	  0	7	0	131	0	0	0	0
9	4		runnable	  31	9	0	2	8	16	32	73
10	4		runnable	  23	1	0	3	9	18	44	57
11	3		running 	  16	0	0	4	10	20	41	56
12	4		runnable	  15	49	0	5	11	22	44	49
13	4		runnable	  15	41	0	6	12	24	48	41

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	164	0	0	0
2	0		sleeping	  0	0	0	164	0	0	0	0
3	4		runnable	  31	26	0	1	7	14	28	82
4	0		runnable	  0	1	0	132	0	0	0	0
5	0		runnable	  0	1	0	132	0	0	0	0
6	0		runnable	  0	1	0	132	0	0	0	0
7	0		runnable	  0	1	0	132	0	0	0	0
8	0		runnable	  0	1	0	132	0	0	0	0
9	4		runnable	  31	10	0	2	8	16	32	74
10	4		runnable	  23	2	0	3	9	18	44	58
11	3		running 	  17	0	0	4	10	20	42	56
12	4		runnable	  15	50	0	5	11	22	44	50
13	4		runnable	  15	42	0	6	12	24	48	42

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	165	0	0	0
2	0		sleeping	  0	0	0	165	0	0	0	0
3	4		runnable	  31	27	0	1	7	14	28	83
4	0		runnable	  0	2	0	133	0	0	0	0
5	0		runnable	  0	2	0	133	0	0	0	0
6	0		runnable	  0	2	0	133	0	0	0	0
7	0		runnable	  0	2	0	133	0	0	0	0
8	0		runnable	  0	2	0	133	0	0	0	0
9	4		runnable	  31	11	0	2	8	16	32	75
10	4		runnable	  23	3	0	3	9	18	44	59
11	3		running 	  18	0	0	4	10	20	43	56
12	4		runnable	  15	51	0	5	11	22	44	51
13	4		runnable	  15	43	0	6	12	24	48	43

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	166	0	0	0
2	0		sleeping	  0	0	0	166	0	0	0	0
3	4		runnable	  31	28	0	1	7	14	28	84
4	0		runnable	  0	3	0	134	0	0	0	0
5	0		runnable	  0	3	0	134	0	0	0	0
6	0		runnable	  0	3	0	134	0	0	0	0
7	0		runnable	  0	3	0	134	0	0	0	0
8	0		runnable	  0	3	0	134	0	0	0	0
9	4		runnable	  31	12	0	2	8	16	32	76
10	4		runnable	  23	4	0	3	9	18	44	60
11	3		running 	  19	0	0	4	10	20	44	56
12	4		runnable	  15	52	0	5	11	22	44	52
13	4		runnable	  15	44	0	6	12	24	48	44

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	167	0	0	0
2	0		sleeping	  0	0	0	167	0	0	0	0
3	4		runnable	  31	29	0	1	7	14	28	85
4	0		runnable	  0	4	0	135	0	0	0	0
5	0		runnable	  0	4	0	135	0	0	0	0
6	0		runnable	  0	4	0	135	0	0	0	0
7	0		runnable	  0	4	0	135	0	0	0	0
8	0		runnable	  0	4	0	135	0	0	0	0
9	4		runnable	  31	13	0	2	8	16	32	77
10	4		runnable	  23	5	0	3	9	18	44	61
11	3		running 	  20	0	0	4	10	20	45	56
12	4		runnable	  15	53	0	5	11	22	44	53
13	4		runnable	  15	45	0	6	12	24	48	45

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	168	0	0	0
2	0		sleeping	  0	0	0	168	0	0	0	0
3	4		runnable	  31	30	0	1	7	14	28	86
4	0		runnable	  0	5	0	136	0	0	0	0
5	0		runnable	  0	5	0	136	0	0	0	0
6	0		runnable	  0	5	0	136	0	0	0	0
7	0		runnable	  0	5	0	136	0	0	0	0
8	0		runnable	  0	5	0	136	0	0	0	0
9	4		runnable	  31	14	0	2	8	16	32	78
10	4		runnable	  23	6	0	3	9	18	44	62
11	3		running 	  21	0	0	4	10	20	46	56
12	4		runnable	  15	54	0	5	11	22	44	54
13	4		runnable	  15	46	0	6	12	24	48	46

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	169	0	0	0
2	0		sleeping	  0	0	0	169	0	0	0	0
3	4		runnable	  31	31	0	1	7	14	28	87
4	0		runnable	  0	6	0	137	0	0	0	0
5	0		runnable	  0	6	0	137	0	0	0	0
6	0		runnable	  0	6	0	137	0	0	0	0
7	0		runnable	  0	6	0	137	0	0	0	0
8	0		runnable	  0	6	0	137	0	0	0	0
9	4		runnable	  31	15	0	2	8	16	32	79
10	4		runnable	  23	7	0	3	9	18	44	63
11	3		running 	  22	0	0	4	10	20	47	56
12	4		runnable	  15	55	0	5	11	22	44	55
13	4		runnable	  15	47	0	6	12	24	48	47

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	170	0	0	0
2	0		sleeping	  0	0	0	170	0	0	0	0
3	4		runnable	  31	32	0	1	7	14	28	88
4	0		runnable	  0	7	0	138	0	0	0	0
5	0		runnable	  0	7	0	138	0	0	0	0
6	0		runnable	  0	7	0	138	0	0	0	0
7	0		runnable	  0	7	0	138	0	0	0	0
8	0		runnable	  0	7	0	138	0	0	0	0
9	4		runnable	  31	16	0	2	8	16	32	80
10	4		runnable	  23	8	0	3	9	18	44	64
11	3		running 	  23	0	0	4	10	20	48	56
12	4		runnable	  15	56	0	5	11	22	44	56
13	4		runnable	  15	48	0	6	12	24	48	48

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	171	0	0	0
2	0		sleeping	  0	0	0	171	0	0	0	0
3	4		runnable	  31	33	0	1	7	14	28	89
4	0		sleeping	  0	7	0	139	0	0	0	0
5	0		sleeping	  0	7	0	139	0	0	0	0
6	0		sleeping	  0	7	0	139	0	0	0	0
7	0		sleeping	  0	7	0	139	0	0	0	0
8	0		sleeping	  0	7	0	139	0	0	0	0
9	4		runnable	  31	17	0	2	8	16	32	81
10	4		runnable	  23	9	0	3	9	18	44	65
11	4		runnable	  23	1	0	4	10	20	48	57
12	3		running 	  16	0	0	5	11	22	45	56
13	4		runnable	  15	49	0	6	12	24	48	49

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	172	0	0	0
2	0		sleeping	  0	0	0	172	0	0	0	0
3	4		runnable	  31	34	0	1	7	14	28	90
4	0		runnable	  0	1	0	140	0	0	0	0
5	0		runnable	  0	1	0	140	0	0	0	0
6	0		runnable	  0	1	0	140	0	0	0	0
7	0		runnable	  0	1	0	140	0	0	0	0
8	0		runnable	  0	1	0	140	0	0	0	0
9	4		runnable	  31	18	0	2	8	16	32	82
10	4		runnable	  23	10	0	3	9	18	44	66
11	4		runnable	  23	2	0	4	10	20	48	58
12	3		running 	  17	0	0	5	11	22	46	56
13	4		runnable	  15	50	0	6	12	24	48	50

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	173	0	0	0
2	0		sleeping	  0	0	0	173	0	0	0	0
3	4		runnable	  31	35	0	1	7	14	28	91
4	0		runnable	  0	2	0	141	0	0	0	0
5	0		runnable	  0	2	0	141	0	0	0	0
6	0		runnable	  0	2	0	141	0	0	0	0
7	0		runnable	  0	2	0	141	0	0	0	0
8	0		runnable	  0	2	0	141	0	0	0	0
9	4		runnable	  31	19	0	2	8	16	32	83
10	4		runnable	  23	11	0	3	9	18	44	67
11	4		runnable	  23	3	0	4	10	20	48	59
12	3		running 	  18	0	0	5	11	22	47	56
13	4		runnable	  15	51	0	6	12	24	48	51

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	174	0	0	0
2	0		sleeping	  0	0	0	174	0	0	0	0
3	4		runnable	  31	36	0	1	7	14	28	92
4	0		runnable	  0	3	0	142	0	0	0	0
5	0		runnable	  0	3	0	142	0	0	0	0
6	0		runnable	  0	3	0	142	0	0	0	0
7	0		runnable	  0	3	0	142	0	0	0	0
8	0		runnable	  0	3	0	142	0	0	0	0
9	4		runnable	  31	20	0	2	8	16	32	84
10	4		runnable	  23	12	0	3	9	18	44	68
11	4		runnable	  23	4	0	4	10	20	48	60
12	3		running 	  19	0	0	5	11	22	48	56
13	4		runnable	  15	52	0	6	12	24	48	52

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	175	0	0	0
2	0		sleeping	  0	0	0	175	0	0	0	0
3	4		runnable	  31	37	0	1	7	14	28	93
4	0		runnable	  0	4	0	143	0	0	0	0
5	0		runnable	  0	4	0	143	0	0	0	0
6	0		runnable	  0	4	0	143	0	0	0	0
7	0		runnable	  0	4	0	143	0	0	0	0
8	0		runnable	  0	4	0	143	0	0	0	0
9	4		runnable	  31	21	0	2	8	16	32	85
10	4		runnable	  23	13	0	3	9	18	44	69
11	4		runnable	  23	5	0	4	10	20	48	61
12	3		running 	  20	0	0	5	11	22	49	56
13	4		runnable	  15	53	0	6	12	24	48	53

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	176	0	0	0
2	0		sleeping	  0	0	0	176	0	0	0	0
3	4		runnable	  31	38	0	1	7	14	28	94
4	0		runnable	  0	5	0	144	0	0	0	0
5	0		runnable	  0	5	0	144	0	0	0	0
6	0		runnable	  0	5	0	144	0	0	0	0
7	0		runnable	  0	5	0	144	0	0	0	0
8	0		runnable	  0	5	0	144	0	0	0	0
9	4		runnable	  31	22	0	2	8	16	32	86
10	4		runnable	  23	14	0	3	9	18	44	70
11	4		runnable	  23	6	0	4	10	20	48	62
12	3		running 	  21	0	0	5	11	22	50	56
13	4		runnable	  15	54	0	6	12	24	48	54

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	177	0	0	0
2	0		sleeping	  0	0	0	177	0	0	0	0
3	4		runnable	  31	39	0	1	7	14	28	95
4	0		runnable	  0	6	0	145	0	0	0	0
5	0		runnable	  0	6	0	145	0	0	0	0
6	0		runnable	  0	6	0	145	0	0	0	0
7	0		runnable	  0	6	0	145	0	0	0	0
8	0		runnable	  0	6	0	145	0	0	0	0
9	4		runnable	  31	23	0	2	8	16	32	87
10	4		runnable	  23	15	0	3	9	18	44	71
11	4		runnable	  23	7	0	4	10	20	48	63
12	3		running 	  22	0	0	5	11	22	51	56
13	4		runnable	  15	55	0	6	12	24	48	55

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	178	0	0	0
2	0		sleeping	  0	0	0	178	0	0	0	0
3	4		runnable	  31	40	0	1	7	14	28	96
4	0		runnable	  0	7	0	146	0	0	0	0
5	0		runnable	  0	7	0	146	0	0	0	0
6	0		runnable	  0	7	0	146	0	0	0	0
7	0		runnable	  0	7	0	146	0	0	0	0
8	0		runnable	  0	7	0	146	0	0	0	0
9	4		runnable	  31	24	0	2	8	16	32	88
10	4		runnable	  23	16	0	3	9	18	44	72
11	4		runnable	  23	8	0	4	10	20	48	64
12	3		running 	  23	0	0	5	11	22	52	56
13	4		runnable	  15	56	0	6	12	24	48	56

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	179	0	0	0
2	0		sleeping	  0	0	0	179	0	0	0	0
3	4		runnable	  31	41	0	1	7	14	28	97
4	0		sleeping	  0	7	0	147	0	0	0	0
5	0		sleeping	  0	7	0	147	0	0	0	0
6	0		sleeping	  0	7	0	147	0	0	0	0
7	0		sleeping	  0	7	0	147	0	0	0	0
8	0		sleeping	  0	7	0	147	0	0	0	0
9	4		runnable	  31	25	0	2	8	16	32	89
10	4		runnable	  23	17	0	3	9	18	44	73
11	4		runnable	  23	9	0	4	10	20	48	65
12	4		runnable	  23	1	0	5	11	22	52	57
13	3		running 	  16	0	0	6	12	24	49	56

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	180	0	0	0
2	0		sleeping	  0	0	0	180	0	0	0	0
3	4		runnable	  31	42	0	1	7	14	28	98
4	0		runnable	  0	1	0	148	0	0	0	0
5	0		runnable	  0	1	0	148	0	0	0	0
6	0		runnable	  0	1	0	148	0	0	0	0
7	0		runnable	  0	1	0	148	0	0	0	0
8	0		runnable	  0	1	0	148	0	0	0	0
9	4		runnable	  31	26	0	2	8	16	32	90
10	4		runnable	  23	18	0	3	9	18	44	74
11	4		runnable	  23	10	0	4	10	20	48	66
12	4		runnable	  23	2	0	5	11	22	52	58
13	3		running 	  17	0	0	6	12	24	50	56

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	181	0	0	0
2	0		sleeping	  0	0	0	181	0	0	0	0
3	4		runnable	  31	43	0	1	7	14	28	99
4	0		runnable	  0	2	0	149	0	0	0	0
5	0		runnable	  0	2	0	149	0	0	0	0
6	0		runnable	  0	2	0	149	0	0	0	0
7	0		runnable	  0	2	0	149	0	0	0	0
8	0		runnable	  0	2	0	149	0	0	0	0
9	4		runnable	  31	27	0	2	8	16	32	91
10	4		runnable	  23	19	0	3	9	18	44	75
11	4		runnable	  23	11	0	4	10	20	48	67
12	4		runnable	  23	3	0	5	11	22	52	59
13	3		running 	  18	0	0	6	12	24	51	56

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	182	0	0	0
2	0		sleeping	  0	0	0	182	0	0	0	0
3	4		runnable	  31	44	0	1	7	14	28	100
4	0		runnable	  0	3	0	150	0	0	0	0
5	0		runnable	  0	3	0	150	0	0	0	0
6	0		runnable	  0	3	0	150	0	0	0	0
7	0		runnable	  0	3	0	150	0	0	0	0
8	0		runnable	  0	3	0	150	0	0	0	0
9	4		runnable	  31	28	0	2	8	16	32	92
10	4		runnable	  23	20	0	3	9	18	44	76
11	4		runnable	  23	12	0	4	10	20	48	68
12	4		runnable	  23	4	0	5	11	22	52	60
13	3		running 	  19	0	0	6	12	24	52	56

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	183	0	0	0
2	0		sleeping	  0	0	0	183	0	0	0	0
3	4		runnable	  31	45	0	1	7	14	28	101
4	0		runnable	  0	4	0	151	0	0	0	0
5	0		runnable	  0	4	0	151	0	0	0	0
6	0		runnable	  0	4	0	151	0	0	0	0
7	0		runnable	  0	4	0	151	0	0	0	0
8	0		runnable	  0	4	0	151	0	0	0	0
9	4		runnable	  31	29	0	2	8	16	32	93
10	4		runnable	  23	21	0	3	9	18	44	77
11	4		runnable	  23	13	0	4	10	20	48	69
12	4		runnable	  23	5	0	5	11	22	52	61
13	3		running 	  20	0	0	6	12	24	53	56

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	184	0	0	0
2	0		sleeping	  0	0	0	184	0	0	0	0
3	4		runnable	  31	46	0	1	7	14	28	102
4	0		runnable	  0	5	0	152	0	0	0	0
5	0		runnable	  0	5	0	152	0	0	0	0
6	0		runnable	  0	5	0	152	0	0	0	0
7	0		runnable	  0	5	0	152	0	0	0	0
8	0		runnable	  0	5	0	152	0	0	0	0
9	4		runnable	  31	30	0	2	8	16	32	94
10	4		runnable	  23	22	0	3	9	18	44	78
11	4		runnable	  23	14	0	4	10	20	48	70
12	4		runnable	  23	6	0	5	11	22	52	62
13	3		running 	  21	0	0	6	12	24	54	56

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	185	0	0	0
2	0		sleeping	  0	0	0	185	0	0	0	0
3	4		runnable	  31	47	0	1	7	14	28	103
4	0		runnable	  0	6	0	153	0	0	0	0
5	0		runnable	  0	6	0	153	0	0	0	0
6	0		runnable	  0	6	0	153	0	0	0	0
7	0		runnable	  0	6	0	153	0	0	0	0
8	0		runnable	  0	6	0	153	0	0	0	0
9	4		runnable	  31	31	0	2	8	16	32	95
10	4		runnable	  23	23	0	3	9	18	44	79
11	4		runnable	  23	15	0	4	10	20	48	71
12	4		runnable	  23	7	0	5	11	22	52	63
13	3		running 	  22	0	0	6	12	24	55	56

