PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	255	0	0	0	0
2	1		sleeping	  1	0	0	1	253	0	0	0
3	4		runnable	  39	24	0	1	7	14	84	124
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	4		runnable	  39	9	0	3	9	18	91	109
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	3		running 	  37	0	0	6	12	28	90	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	256	0	0	0	0
2	1		sleeping	  1	0	0	1	254	0	0	0
3	4		runnable	  39	25	0	1	7	14	84	125
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	4		runnable	  39	10	0	3	9	18	91	110
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	3		running 	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	257	0	0	0	0
2	1		sleeping	  1	0	0	1	255	0	0	0
3	4		running 	  40	25	0	1	7	14	84	126
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	4		runnable	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	258	0	0	0	0
2	1		sleeping	  1	0	0	1	256	0	0	0
3	4		running 	  41	0	0	1	7	14	84	127
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	259	0	0	0	0
2	1		sleeping	  1	0	0	1	257	0	0	0
3	4		running 	  42	0	0	1	7	14	84	128
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	260	0	0	0	0
2	1		sleeping	  1	0	0	1	258	0	0	0
3	4		running 	  43	0	0	1	7	14	84	129
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	261	0	0	0	0
2	1		sleeping	  1	0	0	1	259	0	0	0
3	4		running 	  44	0	0	1	7	14	84	130
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	262	0	0	0	0
2	1		sleeping	  1	0	0	1	260	0	0	0
3	4		running 	  45	0	0	1	7	14	84	131
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	263	0	0	0	0
2	1		sleeping	  1	0	0	1	261	0	0	0
3	4		running 	  46	0	0	1	7	14	84	132
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	264	0	0	0	0
2	1		sleeping	  1	0	0	1	262	0	0	0
3	4		running 	  47	0	0	1	7	14	84	133
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	265	0	0	0	0
2	1		sleeping	  1	0	0	1	263	0	0	0
3	4		running 	  48	0	0	1	7	14	84	134
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	266	0	0	0	0
2	1		sleeping	  1	0	0	1	264	0	0	0
3	4		running 	  49	0	0	1	7	14	84	135
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	267	0	0	0	0
2	1		sleeping	  1	0	0	1	265	0	0	0
3	4		running 	  50	0	0	1	7	14	84	136
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	268	0	0	0	0
2	1		sleeping	  1	0	0	1	266	0	0	0
3	4		running 	  51	0	0	1	7	14	84	137
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	269	0	0	0	0
2	1		sleeping	  1	0	0	1	267	0	0	0
3	4		running 	  52	0	0	1	7	14	84	138
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	270	0	0	0	0
2	1		sleeping	  1	0	0	1	268	0	0	0
3	4		running 	  53	0	0	1	7	14	84	139
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	271	0	0	0	0
2	1		sleeping	  1	0	0	1	269	0	0	0
3	4		running 	  54	0	0	1	7	14	84	140
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	272	0	0	0	0
2	1		sleeping	  1	0	0	1	270	0	0	0
3	4		running 	  55	0	0	1	7	14	84	141
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	273	0	0	0	0
2	1		sleeping	  1	0	0	1	271	0	0	0
3	4		running 	  56	0	0	1	7	14	84	142
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	274	0	0	0	0
2	1		sleeping	  1	0	0	1	272	0	0	0
3	4		running 	  57	0	0	1	7	14	84	143
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	275	0	0	0	0
2	1		sleeping	  1	0	0	1	273	0	0	0
3	4		running 	  58	0	0	1	7	14	84	144
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	276	0	0	0	0
2	1		sleeping	  1	0	0	1	274	0	0	0
3	4		running 	  59	0	0	1	7	14	84	145
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	277	0	0	0	0
2	1		sleeping	  1	0	0	1	275	0	0	0
3	4		running 	  60	0	0	1	7	14	84	146
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	278	0	0	0	0
2	1		sleeping	  1	0	0	1	276	0	0	0
3	4		running 	  61	0	0	1	7	14	84	147
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	279	0	0	0	0
2	1		sleeping	  1	0	0	1	277	0	0	0
3	4		running 	  62	0	0	1	7	14	84	148
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	280	0	0	0	0
2	1		sleeping	  1	0	0	1	278	0	0	0
3	4		running 	  63	0	0	1	7	14	84	149
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	281	0	0	0	0
2	1		sleeping	  1	0	0	1	279	0	0	0
3	4		running 	  64	0	0	1	7	14	84	150
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	282	0	0	0	0
2	1		sleeping	  1	0	0	1	280	0	0	0
3	4		running 	  65	0	0	1	7	14	84	151
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	283	0	0	0	0
2	1		sleeping	  1	0	0	1	281	0	0	0
3	4		running 	  66	0	0	1	7	14	84	152
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	284	0	0	0	0
2	1		sleeping	  1	0	0	1	282	0	0	0
3	4		running 	  67	0	0	1	7	14	84	153
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	285	0	0	0	0
2	1		sleeping	  1	0	0	1	283	0	0	0
3	4		running 	  68	0	0	1	7	14	84	154
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	286	0	0	0	0
2	1		sleeping	  1	0	0	1	284	0	0	0
3	4		running 	  69	0	0	1	7	14	84	155
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	287	0	0	0	0
2	1		sleeping	  1	0	0	1	285	0	0	0
3	4		running 	  70	0	0	1	7	14	84	156
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	288	0	0	0	0
2	1		sleeping	  1	0	0	1	286	0	0	0
3	4		running 	  71	0	0	1	7	14	84	157
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	289	0	0	0	0
2	1		sleeping	  1	0	0	1	287	0	0	0
3	4		running 	  72	0	0	1	7	14	84	158
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	290	0	0	0	0
2	1		sleeping	  1	0	0	1	288	0	0	0
3	4		running 	  73	0	0	1	7	14	84	159
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	291	0	0	0	0
2	1		sleeping	  1	0	0	1	289	0	0	0
3	4		running 	  74	0	0	1	7	14	84	160
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
